ID,Year,Course Letter,Course Number,Course Code,Course Title,Points,Responses,Enrolled,Low Sample,Q1: Well-organised,Q1 Rank,Q2: Clear communication,Q2 Rank,Q3: Assessment helped,Q3 Rank,Q4: Helpful feedback,Q4 Rank,Q5: Workload (3=ideal),Q5 Rank,Q6: Understanding,Q6 Rank,Q7: Interest,Q7 Rank,Q8: Valuable,Q8 Rank,Q9: Overall quality,Q9 Rank
136,2016,FILM,201,FILM201,Critical Approaches to Film Studies,20,12,110,True,1.5,top10,1.4,top10,1.5,top10,1.4,top10,3,top10,1.5,top10,1.4,top10,1.8,top10,2,top10
137,2016,FILM,204,FILM204,Documentary Histories,20,9,79,True,2.6,top10,1.7,top10,1.8,top10,2.1,top10,2.9,top10,1.6,top10,2.8,top10,2,top10,2.8,top10
138,2016,FILM,305,FILM305,Cinemedia,20,11,59,True,1.4,top10,1.3,top10,1.4,top10,1.6,top10,3.1,top10,2.3,top10,2.4,top10,1.6,top10,2,top10
139,2016,FINA,101,FINA101,Finance for Business,15,11,80,True,2.1,top10,1.9,top10,1.8,top10,2.7,top10,2.6,top10,1.9,top10,2.6,top10,1.8,top10,2.1,top10
140,2016,FINA,201,FINA201,Introduction to Corporate Finance,15,36,291,True,1.6,top10,1.4,top10,1.4,top10,2.6,top10,2.8,top10,1.9,top10,2,top10,1.9,top10,2.2,top10
141,2016,FINA,202,FINA202,Introduction to Investments,15,31,245,True,2.7,top10,2,top10,3.1,top10,3.4,top10,3.2,top10,2.3,top10,3.1,top10,2.3,top10,3.3,top10
142,2016,FINA,211,FINA211,Corporate Finance for Accounting and Business,15,10,162,True,2.5,top10,2.5,top10,2.1,top10,3.3,top10,2.8,top10,2.5,top10,3.5,top10,2.3,top10,2.8,top10
143,2016,FINA,301,FINA301,Corporate Finance,15,14,128,True,3.3,top10,2.3,top10,2.5,top10,3,top10,3,top10,2.9,top10,3.2,top10,2.3,top10,3.2,top10
144,2016,FINA,303,FINA303,Derivatives,15,26,76,False,1.1,top10,1.2,top10,1.2,top10,1.8,top10,2.8,top10,1.6,top10,1.8,top10,1.3,top10,1.4,top10
145,2016,FINA,304,FINA304,Financial Econometrics,15,11,38,False,2.3,top10,1.6,top10,1.3,top10,1.4,top10,2.7,top10,1.4,top10,1.4,top10,1.3,top10,1.8,top10
146,2016,FINA,305,FINA305,Investments,15,27,157,True,1.6,top10,1.5,top10,1.6,top10,2.4,top10,2.9,top10,1.8,top10,1.8,top10,1.9,top10,2.2,top10
147,2016,FINA,306,FINA306,Financial Economics,15,8,25,True,1.2,top10,1.1,top10,1.8,top10,1.9,top10,2.7,top10,1.5,top10,1.5,top10,1.3,top10,1.3,top10
148,2016,FINA,307,FINA307,Risk Management and Insurance,15,23,106,False,2.3,top10,1.9,top10,1.7,top10,2.3,top10,3,top10,2.1,top10,2,top10,1.8,top10,2.5,top10
149,2016,FREN,201,FREN201,French Language 2A,20,17,60,False,1.6,top10,1.2,top10,1.8,top10,1.6,top10,3,top10,1.9,top10,1.8,top10,1.8,top10,1.3,top10
150,2016,FREN,301,FREN301,French Language 3A,20,11,42,False,1.9,top10,1.8,top10,2,top10,1.8,top10,2.9,top10,2.3,top10,2.4,top10,2,top10,2.7,top10
151,2016,GEOG,112,GEOG112,"(Re)Making Places: Geographies of Development, Equity and Social Change",15,41,317,True,1.8,top10,1.8,top10,2,top10,2.5,top10,3,top10,1.8,top10,1.9,top10,1.8,top10,2.3,top10
152,2016,GEOG,114,GEOG114,Sustainability: People and Environment,15,28,144,True,1.4,top10,1.3,top10,1.7,top10,1.9,top10,3,top10,1.7,top10,2,top10,1.8,top10,1.8,top10
153,2016,GEOG,212,GEOG212,Worlds of Development,20,29,149,True,1.8,top10,1.5,top10,1.8,top10,2.1,top10,3,top10,1.9,top10,2,top10,1.7,top10,2.1,top10
154,2016,GEOG,214,GEOG214,Environmental Futures for Aotearoa New Zealand,20,6,53,True,1.9,top10,2,top10,2,top10,2,top10,3.1,top10,2,top10,2.2,top10,2,top10,2,top10
155,2016,GEOG,215,GEOG215,Introduction to Geographic Information Systems (GIS) and Science,20,7,125,True,1.6,top10,1.1,top10,1.1,top10,1.7,top10,2.9,top10,1.4,top10,1.8,top10,1.2,top10,1.7,top10
156,2016,GEOG,217,GEOG217,Human Geography: Approaching Our World,20,30,89,False,1.6,top10,1.6,top10,1.8,top10,2.4,top10,3,top10,1.7,top10,1.9,top10,1.8,top10,2.1,top10
157,2016,GEOG,220,GEOG220,Hydrology and Climate,20,4,61,True,2,top10,1.5,top10,1.8,top10,1.8,top10,3,top10,1.5,top10,2.2,top10,2,top10,1.8,top10
158,2016,GEOG,314,GEOG314,Global Environmental Justice,20,9,31,True,1.3,top10,1.1,top10,1.8,top10,1.1,top10,2.6,top10,1.8,top10,2.1,top10,1.9,top10,2.1,top10
159,2016,GEOG,315,GEOG315,Advanced GIS: Spatial Data Science,20,20,37,False,1.8,top10,1.7,top10,1.3,top10,1.7,top10,2.9,top10,1.6,top10,1.6,top10,1.3,top10,1.9,top10
160,2016,GEOG,321,GEOG321,Ice and Climate,20,6,25,True,1.3,top10,1.1,top10,1.3,top10,2,top10,3,top10,1.3,top10,1.5,top10,1.5,top10,1.5,top10
161,2016,GEOG,325,GEOG325,Research Project; Fieldwork and Analysis,10,27,53,False,2,top10,1.7,top10,1.8,top10,1.8,top10,2.8,top10,1.5,top10,2.3,top10,1.7,top10,2.4,top10
162,2016,GERM,114,GERM114,Topics in German Culture 1,20,7,17,True,1.7,top10,1.4,top10,1.1,top10,1.3,top10,3,top10,1.1,top10,1,top10,1.4,top10,1.4,top10
163,2016,GERM,214,GERM214,Topics in German Culture 2,20,2,22,True,1,top10,1,top10,1.5,top10,1.5,top10,3,top10,1.5,top10,1.5,top10,1.5,top10,1.5,top10
164,2016,HIST,112,HIST112,Aotearoa NZ in World History: Islands and Peoples/Ko Aotearoa Tēnei,20,41,133,False,1.5,top10,1.5,top10,1.6,top10,1.9,top10,2.9,top10,1.7,top10,1.7,top10,1.7,top10,1.9,top10
165,2016,HIST,118,HIST118,The Birth of Modern Europe/Te Ōrokohanga o Ūropi Hou,20,23,188,True,1.6,top10,1.5,top10,2,top10,2.1,top10,2.9,top10,2,top10,2.3,top10,1.7,top10,2.1,top10
166,2016,HIST,203,HIST203,"Te Ao Māori and History: Whakapapa, Waiata, Claims & Treaty Settlements",20,2,19,True,2,top10,1.5,top10,2,top10,1.5,top10,3.5,top10,2.5,top10,1,top10,2,top10,2.5,top10
167,2016,HIST,222,HIST222,Australian History,20,11,22,False,1.1,top10,1.2,top10,1.3,top10,1.1,top10,3,top10,1.1,top10,1.3,top10,1.1,top10,1.1,top10
168,2016,HIST,227,HIST227,Māori and Pākehā in the Nineteenth-Century World,20,12,35,False,1.2,top10,1.2,top10,1.2,top10,1.5,top10,3,top10,1.4,top10,1.4,top10,1.3,top10,1.4,top10
169,2016,HIST,232,HIST232,The Worlds of Christopher Columbus,20,14,55,False,1.5,top10,1.2,top10,1.6,top10,1.8,top10,2.7,top10,1.5,top10,2.3,top10,1.9,top10,1.5,top10
170,2016,HIST,235,HIST235,Special Topic: Telling NZ-Pacific Lives,20,12,60,False,1.2,top10,1.5,top10,1.3,top10,1.3,top10,3,top10,1.2,top10,1.4,top10,1.5,top10,1.7,top10
171,2016,HIST,248,HIST248,History of the German-Speaking Peoples,20,19,44,False,1.2,top10,1.4,top10,1.7,top10,1.9,top10,2.8,top10,1.5,top10,1.5,top10,1.8,top10,1.8,top10
172,2016,HIST,316,HIST316,New Zealand Social History/ He Hītori Pāpori mō Niu Tīreni,20,17,63,False,1.7,top10,2,top10,1.9,top10,2,top10,2.8,top10,2.3,top10,2.8,top10,2.3,top10,2.8,top10
173,2016,HIST,323,HIST323,Māori Textual Cultures in the 19th Century World: Ngā Tuhinga a Ngā Tūpuna,20,7,25,True,1.4,top10,1.8,top10,1.4,top10,1.4,top10,2.9,top10,1.1,top10,1.2,top10,1.1,top10,1.2,top10
174,2016,HIST,331,HIST331,The Transatlantic Slave Trade,20,9,57,True,1.6,top10,1.4,top10,1.6,top10,1.6,top10,2.9,top10,1.3,top10,1.7,top10,1.6,top10,1.3,top10
175,2016,HIST,336,HIST336,The Pacific Islands after 1945/ Ngā Moutere a Kiwa whai muri i 1945,20,6,37,True,1.8,top10,1.3,top10,1.5,top10,1.8,top10,3,top10,1.5,top10,1.5,top10,1.8,top10,2.5,top10
176,2016,IBUS,201,IBUS201,Fundamentals of International Business,15,31,72,False,1.3,top10,1.5,top10,1.9,top10,1.9,top10,2.9,top10,1.7,top10,1.8,top10,1.8,top10,2,top10
177,2016,IBUS,205,IBUS205,Entrepreneurship in International Business,15,18,175,True,2.1,top10,1.7,top10,1.7,top10,2.6,top10,2.6,top10,1.8,top10,2.3,top10,1.4,top10,2,top10
178,2016,IBUS,305,IBUS305,International Strategies for Business Growth,15,36,150,False,1.9,top10,1.8,top10,2,top10,2.1,top10,2.9,top10,1.9,top10,2.2,top10,2,top10,2.5,top10
179,2016,IBUS,312,IBUS312,Managing and Communicating Across Cultures,15,35,164,False,1.3,top10,1.3,top10,1.4,top10,1.8,top10,2.9,top10,1.3,top10,1.3,top10,1.3,top10,1.5,top10
180,2016,INDN,204,INDN204,Materialised Codes / Ngā Waehere i Puta,15,4,46,True,2,top10,2,top10,2.5,top10,2.5,top10,2.8,top10,2.2,top10,2.5,top10,2.2,top10,3,top10
181,2016,INDN,212,INDN212,Responsive Products / Ngā Hua o te Whakautu,15,5,50,True,2,top10,2.3,top10,2,top10,3.3,top10,2.9,top10,1.3,top10,1.8,top10,1.3,top10,1.8,top10
182,2016,INDN,252,INDN252,Physiology Codes / Ngā Waehere ā-Mātai Whaiaroaro,15,5,35,True,1.8,top10,1.7,top10,1.8,top10,2,top10,3,top10,1.7,top10,1,top10,1.1,top10,1.8,top10
183,2016,INDN,311,INDN311,Publishable Products / Ngā Hua Hei Whakaputanga,15,12,51,False,1.9,top10,1.9,top10,1.9,top10,2.5,top10,3,top10,1.7,top10,1.7,top10,1.7,top10,2.2,top10
184,2016,INDN,332,INDN332,Future Under Negotiation / Te Matapaki i te Anamata,15,15,49,False,2.4,top10,2.1,top10,2.3,top10,2.1,top10,3,top10,2.1,top10,2.3,top10,2.1,top10,2.9,top10
185,2016,INDN,341,INDN341,Innovative Mediums / Ngā Huarahi Hei Auahatanga,15,9,32,True,2.2,top10,2.1,top10,2.1,top10,1.9,top10,2.9,top10,2.4,top10,2.8,top10,2.3,top10,2.8,top10
186,2016,INDN,342,INDN342,Fabrication Codes / Ngā Waehere Hei Waihanga,15,19,33,False,1.9,top10,1.6,top10,1.9,top10,1.8,top10,2.8,top10,2,top10,1.9,top10,1.9,top10,2,top10
187,2016,INFO,101,INFO101,Me and My Digital Life,15,350,1383,False,2.1,top10,1.8,top10,2.1,top10,2.2,top10,2.8,top10,2.2,top10,3.1,top10,2.3,top10,2.7,top10
188,2016,INFO,226,INFO226,Application Development,15,11,86,True,3.8,top10,3.3,top10,3,top10,2.9,top10,2.6,top10,3,top10,3.7,top10,2.8,top10,3.6,top10
189,2016,INFO,246,INFO246,User Experience Design,15,34,171,True,2.3,top10,2.3,top10,2.1,top10,3.1,top10,2.9,top10,2.1,top10,2.8,top10,2.3,top10,2.7,top10
190,2016,INFO,381,INFO381,Special Topic: AI Ethics and Application in Business and Government,15,10,40,False,2.8,top10,2.5,top10,4.3,top10,3.5,top10,2.9,top10,4.7,top10,4.7,top10,4.7,top10,4.3,top10
191,2016,INTA,212,INTA212,Interior Architecture Studio II / Te Taupuni Mahi Whakaniko ki Rō Whare II,30,7,25,True,3.7,top10,4,top10,1.9,top10,2,top10,2.4,top10,1.7,top10,1.4,top10,1.8,top10,2.3,top10
192,2016,INTA,251,INTA251,History of Interior Architecture / Ngā Mahi Tuku Iho,15,8,36,True,1.2,top10,1.3,top10,1.7,top10,1.4,top10,3,top10,1.7,top10,2,top10,1.5,top10,1.9,top10
193,2016,INTA,321,INTA321,Interior Fit-Out Technologies / Te Mahi Waihanga Rauemi,15,5,33,True,1.1,top10,1.1,top10,1.1,top10,1.8,top10,3,top10,1.3,top10,2.3,top10,1.1,top10,1.3,top10
194,2016,INTP,113,INTP113,Introduction to International Relations,20,96,506,True,1.3,top10,1.2,top10,1.3,top10,1.7,top10,2.9,top10,1.5,top10,1.5,top10,1.4,top10,1.5,top10
195,2016,INTP,204,INTP204,International Relations Theory: World Order and its Critics,20,13,67,True,1.2,top10,1.2,top10,1.9,top10,2,top10,3,top10,1.7,top10,2.1,top10,1.6,top10,1.4,top10
196,2016,INTP,247,INTP247,International Relations: Wealth and World Affairs / Hononga whenua: Te Rawa me ngā Take o te Ao,20,58,145,False,1.6,top10,1.5,top10,1.4,top10,1.7,top10,3,top10,1.5,top10,1.9,top10,1.5,top10,1.8,top10
197,2016,INTP,248,INTP248,International Security,20,30,125,False,1.1,top10,1.1,top10,1.3,top10,1.4,top10,3,top10,1.2,top10,1.1,top10,1.2,top10,1.2,top10
198,2016,INTP,250,INTP250,Cyber Power in International Relations,20,28,79,False,2,top10,1.7,top10,1.9,top10,2.8,top10,2.8,top10,2,top10,2.1,top10,1.9,top10,2.7,top10
199,2016,INTP,261,INTP261,Political Philosophy and International Relations,20,15,63,False,1.1,top10,1.5,top10,1.2,top10,1.6,top10,3,top10,1.3,top10,1.7,top10,1.6,top10,1.4,top10
200,2016,INTP,302,INTP302,Global Politics of the Environment,20,15,122,True,1.7,top10,1.5,top10,1.8,top10,2.3,top10,3,top10,1.8,top10,1.5,top10,1.3,top10,2.1,top10
201,2016,INTP,363,INTP363,Human Rights / Ngā Tika o Te Tangata,20,10,63,True,1.3,top10,1.1,top10,1.1,top10,1.7,top10,2.9,top10,1.1,top10,1.8,top10,1.3,top10,1.3,top10
202,2016,INTP,370,INTP370,"Special Topic: Crisis, Power and Ideas in the World Economy",20,26,101,False,1.5,top10,1.3,top10,1.8,top10,2.3,top10,2.9,top10,1.7,top10,1.7,top10,1.8,top10,1.8,top10
203,2016,JAPA,113,JAPA113,Introduction to Japanese Culture and Society,20,19,62,False,2.1,top10,2.3,top10,2,top10,1.9,top10,2.9,top10,1.8,top10,2.4,top10,2,top10,2.3,top10
204,2016,JAPA,322,JAPA322,"Readings in Japanese Culture, Society and History",20,6,25,True,1.8,top10,1.9,top10,1.8,top10,2,top10,3.1,top10,1.8,top10,2.1,top10,2.1,top10,2,top10
205,2016,LAND,212,LAND212,Landscape Architecture Design Studio II / Ngā Mahi Whakarākei me ngā Mahi Pokepoke i a Papa-tūā-nuku II,30,19,37,False,2.7,top10,2.3,top10,2.2,top10,2,top10,2.9,top10,2,top10,2.4,top10,1.9,top10,2.8,top10
206,2016,LAND,221,LAND221,"Landscape Architecture Sites and Systems / Ngā Tikanga me ngā Tukanga Pokepoke, Whakarākei hoki i a Papa-tūā-nuku",15,16,38,False,1.4,top10,1.6,top10,1.3,top10,1.4,top10,2,top10,1.3,top10,1.3,top10,1.2,top10,1.6,top10
207,2016,LAND,222,LAND222,"Landscape Architecture Technology: Landform Manipulation and Construction / Ngā Hangarau Pokepoke, Whakarākei hoki i a Papa-tūā-nuku: Te Auaha",15,19,40,False,1.4,top10,1.2,top10,1.6,top10,1.6,top10,2.7,top10,1.5,top10,1.8,top10,1.4,top10,1.8,top10
208,2016,LAND,312,LAND312,"Landscape Architecture Design Studio IV / Te Taupuni Mahi Pokepoke, Whakarākei hoki i a Papa-tūā-nuku IV",30,21,33,False,1.7,top10,1.4,top10,1.6,top10,1.6,top10,3,top10,1.8,top10,1.7,top10,1.7,top10,1.7,top10
209,2016,LAND,321,LAND321,"Landscape Architecture Technology: Structures and Assembly / Ngā Hangarau Pokepoke, Whakarākei hoki i a Papa-tūā-nuku: Te Hangahanga",15,12,33,False,2.5,top10,2.3,top10,2.4,top10,2.3,top10,2.9,top10,2.1,top10,2.3,top10,2.1,top10,2.7,top10
210,2016,LAWS,121,LAWS121,Introduction to New Zealand Legal System,20,134,323,False,1.2,top10,1.2,top10,1.7,top10,2.3,top10,2.8,top10,1.5,top10,1.5,top10,1.6,top10,1.8,top10
211,2016,LAWS,122,LAWS122,Introduction to Case Law,15,183,530,False,1.5,top10,1.4,top10,1.6,top10,2,top10,3,top10,1.5,top10,1.7,top10,1.5,top10,1.8,top10
212,2016,LAWS,123,LAWS123,Introduction to Statute Law,15,155,536,False,1.6,top10,1.4,top10,1.7,top10,2.2,top10,2.9,top10,1.8,top10,2.1,top10,1.8,top10,1.9,top10
213,2016,LAWS,214,LAWS214,Criminal Law,30,99,278,False,1.6,top10,1.3,top10,1.6,top10,1.9,top10,2.9,top10,1.7,top10,1.8,top10,1.7,top10,1.9,top10
214,2016,LAWS,297,LAWS297,Introduction to Legal Skills,10,29,299,True,1.8,top10,1.8,top10,1.5,top10,1.8,top10,2.2,top10,1.6,top10,2.3,top10,1.5,top10,2.3,top10
215,2016,LAWS,308,LAWS308,Advanced Criminal Law,15,25,78,False,3.3,top10,2.3,top10,2.2,top10,3.3,top10,3,top10,2.2,top10,2.7,top10,2.2,top10,3.1,top10
216,2016,LAWS,313,LAWS313,Ngā Tikanga Ture Māori – Māori Law,15,21,53,False,1.1,top10,1.1,top10,1.3,top10,2.3,top10,3,top10,1.1,top10,1.1,top10,1.1,top10,1.1,top10
217,2016,LAWS,316,LAWS316,Maori Land Law,15,23,59,False,1.8,top10,1.3,top10,1.2,top10,2.2,top10,3,top10,1.1,top10,1.1,top10,1,top10,1.1,top10
218,2016,LAWS,321,LAWS321,Administrative Law,15,37,44,False,1.3,top10,1.4,top10,1.7,top10,2.3,top10,2.9,top10,1.7,top10,2.1,top10,1.7,top10,2.1,top10
219,2016,LAWS,322,LAWS322,Judicial Review,15,21,43,False,2.5,top10,1.5,top10,1.6,top10,2.5,top10,2.3,top10,1.8,top10,2.8,top10,2,top10,2.7,top10
220,2016,LAWS,329,LAWS329,Legal History,15,29,65,False,1.3,top10,1.2,top10,1.7,top10,1.8,top10,2.9,top10,1.8,top10,1.4,top10,1.6,top10,1.8,top10
221,2016,LAWS,330,LAWS330,Jurisprudence,15,13,53,False,1.4,top10,1.6,top10,1.8,top10,2.4,top10,3,top10,1.8,top10,2.4,top10,2.2,top10,2.1,top10
222,2016,LAWS,331,LAWS331,Bill of Rights,15,6,21,True,2.8,top10,2.8,top10,1.9,top10,2.5,top10,2.5,top10,1.5,top10,1.5,top10,1.5,top10,2.5,top10
223,2016,LAWS,333,LAWS333,Law and Sexuality,15,14,46,False,1,top10,1,top10,1.2,top10,1.1,top10,2.9,top10,1.1,top10,1,top10,1,top10,1,top10
224,2016,LAWS,334,LAWS334,Ethics and the Law,15,62,241,False,2.2,top10,2.1,top10,2.8,top10,3.5,top10,3,top10,2,top10,2.6,top10,1.6,top10,2.6,top10
225,2016,LAWS,335,LAWS335,Law and Economics,15,31,42,False,1.4,top10,1.6,top10,1.6,top10,2.7,top10,3,top10,1.4,top10,1.4,top10,1.5,top10,1.4,top10
226,2016,LAWS,340,LAWS340,International Law,15,26,52,False,2.2,top10,1.8,top10,2.2,top10,2.9,top10,1.5,top10,1.7,top10,2.1,top10,2,top10,2.8,top10
227,2016,LAWS,342,LAWS342,International Environmental Law,15,31,58,False,1.3,top10,1.3,top10,1.7,top10,1.6,top10,2.8,top10,1.6,top10,1.8,top10,1.7,top10,1.8,top10
228,2016,LAWS,344,LAWS344,Law of the Sea,15,17,32,False,1.4,top10,1.4,top10,1.9,top10,2.6,top10,2.7,top10,1.3,top10,1.7,top10,1.3,top10,1.7,top10
229,2016,LAWS,350,LAWS350,Introduction to Commercial Law,15,42,132,False,1.5,top10,1.4,top10,1.8,top10,2.8,top10,2.7,top10,1.9,top10,2.5,top10,2.2,top10,2.3,top10
230,2016,LAWS,352,LAWS352,Banking and Finance Law,15,13,60,False,1.3,top10,1.3,top10,1.5,top10,2.9,top10,3,top10,1.6,top10,1.4,top10,1.4,top10,1.4,top10
231,2016,LAWS,360,LAWS360,Company and Partnership Law,15,36,109,False,1.2,top10,1.2,top10,1.8,top10,2.5,top10,2.7,top10,1.3,top10,2.5,top10,1.3,top10,1.9,top10
232,2016,LAWS,362,LAWS362,Insolvency Law,15,14,58,False,1.3,top10,1.1,top10,1.3,top10,1.8,top10,3,top10,1.4,top10,1.9,top10,1.3,top10,1.5,top10
233,2016,LAWS,363,LAWS363,Financial Markets Law,15,20,58,False,1.1,top10,1.1,top10,1.3,top10,1.8,top10,2.9,top10,1.3,top10,1.6,top10,1.1,top10,1.3,top10
234,2016,LAWS,379,LAWS379,Dispute Resolution,15,77,99,False,1.1,top10,1.1,top10,1.2,top10,1.8,top10,3,top10,1.2,top10,1.8,top10,1.5,top10,1.3,top10
235,2016,LAWS,380,LAWS380,Evidence,15,62,148,False,1.5,top10,1.4,top10,1.6,top10,1.5,top10,2.9,top10,1.3,top10,1.3,top10,1.2,top10,1.5,top10
236,2016,LAWS,391,LAWS391,"Special Topic: Damage, Damages and the Law",15,11,59,True,2.3,top10,1.3,top10,1.4,top10,2.3,top10,3.1,top10,1.6,top10,1.1,top10,1.1,top10,1.9,top10
237,2016,LAWS,392,LAWS392,Special Topic: Feminist Legal Theory,15,4,60,True,1.2,top10,1,top10,1.5,top10,3.5,top10,1.8,top10,1.5,top10,1.8,top10,1.5,top10,1.5,top10
238,2016,LAWS,433,LAWS433,Special Topic: Comparative Human Rights,10,3,3,True,2.3,top10,3.8,top10,1,top10,2,top10,3,top10,1,top10,2,top10,2,top10,2.8,top10
239,2016,LAWS,439,LAWS439,Special Topic: Construction Law,10,6,9,True,1.3,top10,1.1,top10,1.1,top10,2,top10,3,top10,1.5,top10,1,top10,1,top10,1,top10
240,2016,LAWS,442,LAWS442,Special Topic: Health Law,10,1,3,True,2,top10,3,top10,1,top10,1,top10,3,top10,1,top10,1,top10,1,top10,1,top10
241,2016,LING,227,LING227,Syntax and Morphology,20,12,34,False,1.8,top10,1.7,top10,2.5,top10,1.9,top10,3,top10,2.1,top10,2.3,top10,2.2,top10,2.7,top10
242,2016,LING,228,LING228,Phonetics and Phonology,20,7,15,True,1.4,top10,1.2,top10,1.4,top10,1.4,top10,2.8,top10,1.5,top10,2,top10,2,top10,2,top10
243,2016,MAOR,101,MAOR101,Te Tīmatanga/Introduction to Māori Language,20,66,249,False,1.4,top10,1.3,top10,1.3,top10,1.6,top10,3,top10,1.4,top10,1.2,top10,1.2,top10,1.4,top10
244,2016,MAOR,102,MAOR102,Te Arumanga/Elementary Māori Language,20,27,67,False,1.2,top10,1.3,top10,1.3,top10,1.7,top10,2.9,top10,1.3,top10,1.3,top10,1.1,top10,1.3,top10
245,2016,MAOR,111,MAOR111,Wana te Wanawana/Māori Language 1A,20,15,85,True,2.3,top10,2,top10,2.3,top10,2,top10,3,top10,2.1,top10,2.8,top10,1.3,top10,2.4,top10
246,2016,MAOR,112,MAOR112,Wanawana te Tū / Māori Language 1B,20,9,69,True,2.1,top10,1.2,top10,1.8,top10,1.8,top10,3,top10,1.8,top10,1.8,top10,1.4,top10,2,top10
247,2016,MAOR,203,MAOR203,Te Taunaha Whenua/Mapping Whenua,20,5,19,True,1.7,top10,1.3,top10,1.3,top10,1.3,top10,2.7,top10,1.1,top10,1.2,top10,1,top10,1.3,top10
248,2016,MAOR,213,MAOR213,Te Kawa o te Marae/Marae Etiquette and Protocols,20,1,5,True,2,top10,2,top10,1,top10,2,top10,1,top10,1,top10,2,top10,1,top10,2,top10
249,2016,MAOR,316,MAOR316,Te Mana me te Rangatiratanga/Māori Politics,20,5,23,True,1.7,top10,1.7,top10,1.7,top10,2.8,top10,2.7,top10,1.3,top10,1.1,top10,1.1,top10,1.3,top10
250,2016,MARK,101,MARK101,Principles of Marketing,15,112,642,True,2.1,top10,1.8,top10,1.9,top10,2,top10,2.9,top10,2.2,top10,2.6,top10,2.2,top10,2.5,top10
251,2016,MARK,202,MARK202,Consumer Behaviour,15,53,225,False,1.2,top10,1.2,top10,1.4,top10,2.1,top10,2.9,top10,1.5,top10,1.6,top10,1.6,top10,1.5,top10
252,2016,MARK,203,MARK203,Market Research,15,34,300,True,2.8,top10,2.2,top10,2.2,top10,2.4,top10,2.9,top10,2.2,top10,3.7,top10,2.6,top10,3.4,top10
253,2016,MARK,316,MARK316,Marketing for Social Good,15,22,102,False,3.3,top10,2.7,top10,2,top10,1.9,top10,3.1,top10,2.2,top10,1.4,top10,1.9,top10,2.5,top10
254,2016,MATH,132,MATH132,Introduction to Mathematical Thinking,15,24,179,True,1.5,top10,1.6,top10,1.6,top10,2.1,top10,2.9,top10,1.7,top10,2.4,top10,1.8,top10,2,top10
255,2016,MATH,142,MATH142,Calculus 1B,15,35,148,False,1.1,top10,1.2,top10,1.2,top10,2.1,top10,3,top10,1.3,top10,1.6,top10,1.3,top10,1.3,top10
256,2016,MATH,161,MATH161,Discrete Mathematics and Logic,15,47,258,True,1.7,top10,1.4,top10,1.3,top10,2.1,top10,3,top10,1.5,top10,2,top10,1.7,top10,1.9,top10
257,2016,MATH,244,MATH244,Ordinary Differential Equations,15,7,83,True,1.4,top10,1.1,top10,1.4,top10,2.1,top10,3,top10,1.2,top10,2.1,top10,1.2,top10,1.8,top10
258,2016,MATH,251,MATH251,Linear Algebra,15,28,92,False,3.7,top10,2.3,top10,2,top10,2.3,top10,3.2,top10,2.7,top10,3.8,top10,2.7,top10,3.7,top10
259,2016,MATH,261,MATH261,Groups and Graphs,15,17,82,False,2.3,top10,2.1,top10,1.9,top10,2.5,top10,3,top10,2.4,top10,3,top10,2.4,top10,2.7,top10
260,2016,MATH,277,MATH277,Mathematical Statistics,15,10,29,False,2,top10,1.7,top10,1.9,top10,2.3,top10,3.1,top10,1.9,top10,2.7,top10,2,top10,2.3,top10
261,2016,MDDN,201,MDDN201,Digital Society and Social Media Design/ Porihanga Matihiko me te Arapāho ā-Pāpori,15,16,43,False,2.4,top10,2.8,top10,1.4,top10,2,top10,3,top10,1.4,top10,1.7,top10,1.6,top10,2.3,top10
262,2016,MDDN,211,MDDN211,Digital Video Creation / Auaha Ata Matihiko,15,14,52,False,1.4,top10,1.3,top10,1.3,top10,1.7,top10,3,top10,1.6,top10,1.4,top10,1.6,top10,1.8,top10
263,2016,MDDN,242,MDDN242,Creative Coding and AI II / Waehere ā-Auaha me te Atamai Hangahanga II,15,8,45,True,1.9,top10,2.3,top10,2,top10,2.5,top10,2.8,top10,1.8,top10,2.9,top10,1.5,top10,2.8,top10
264,2016,MDDN,314,MDDN314,Audio-Visual Space / Whaitua Ataata-Rongo,15,6,36,True,1.3,top10,1.1,top10,2.8,top10,1.8,top10,3.3,top10,2,top10,2,top10,2,top10,1.5,top10
265,2016,MDDN,342,MDDN342,Creative Coding and AI III / Waehere ā-Auaha me te Atamai Hangahanga III,15,21,31,False,1.9,top10,1.7,top10,2.1,top10,2.1,top10,3.1,top10,2.2,top10,2.5,top10,2.1,top10,2.3,top10
266,2016,MDIA,101,MDIA101,Making Sense of Media,20,24,181,True,1.2,top10,1.1,top10,1.4,top10,1.6,top10,3,top10,1.8,top10,1.4,top10,1.5,top10,1.3,top10
267,2016,MDIA,102,MDIA102,"Media, Society and Politics",20,28,303,True,1.4,top10,1.2,top10,1.6,top10,1.8,top10,2.8,top10,1.9,top10,2,top10,1.9,top10,1.5,top10
268,2016,MDIA,103,MDIA103,Popular Media Culture,20,14,82,True,1.4,top10,1.7,top10,1.7,top10,1.9,top10,2.9,top10,1.7,top10,1.8,top10,1.7,top10,1.9,top10
269,2016,MDIA,201,MDIA201,Media in Aotearoa New Zealand,20,7,45,True,1.7,top10,1.4,top10,1.2,top10,2,top10,3,top10,1.7,top10,2,top10,1.4,top10,1.8,top10
